1,160,68,290,68,290,92,160,92,SARAH CONNOR,other
1,163,103,303,103,303,121,163,121,T-800 RESEARCH LAB,other
1,161,121,419,121,419,141,161,141,435 SOUTH LA FAYETTE PARK PLACE\, LOS,Vendor_Address
1,525,117,683,117,683,133,525,133,INVOICE NUMBER: 0021,other
1,165,137,295,137,295,157,165,157,ANGELES\, CA 90057,other
1,525,131,693,131,693,152,525,152,INVOICE DATE: AUGUST 29,other
1,699,133,735,133,735,149,699,149,2041,Line_Item_Quantity
1,163,157,295,157,295,175,163,175,INFO@EXAMPLE.COM,other
1,525,149,793,149,793,170,525,170,INVOICE DUE DATE: SEPTEMBER 29\, 2041,other
1,163,175,291,175,291,191,163,191,WWW EXAMPLE.COM,other
1,185,275,223,275,223,293,185,293,ITEM,other
1,725,277,771,277,771,293,725,293,PRICE,other
1,185,329,373,329,373,350,185,350,T-800 PROTOTYPE RESEARCH,Line_Item_Description
1,703,329,771,329,771,349,703,349,S1000.00,Line_Item_Total
1,187,385,361,385,361,405,187,405,T-800 CLOUD SYNC SETUP,Line_Item_Description
1,711,383,771,383,771,403,711,403,5300.00,Line_Item_Total
1,186,440,343,440,343,460,186,460,SKYNET DOMAIN SETUP,Line_Item_Description
1,719,439,771,439,771,457,719,457,S50.00,Line_Item_Total
1,187,495,313,495,313,513,187,513,T-800 OS LICENSE,Line_Item_Description
1,711,495,771,495,771,515,711,515,5350.00,Line_Item_Total
1,184,547,334,547,334,572,184,572,T-800 VISION TESTING,Line_Item_Description
1,711,549,771,549,771,569,711,569,S150.00,Line_Item_Total
1,70,832,146,832,146,856,70,856,BILL TO,other
1,671,835,795,835,795,853,671,853,DISCOUNT: $100.00,other
1,71,857,121,857,121,873,71,873,NAME:,other
1,191,857,329,857,329,875,191,875,CYBERDYNE SYSTEMS,Bill_to_name
1,657,861,793,861,793,881,657,881,TAX: S126.88 (7.5%),Tax
1,70,878,147,878,147,898,70,898,COMPANY:,other
1,191,879,329,879,329,897,191,897,CYBERDYNE SYSTEMS,other
1,71,903,139,903,139,919,71,919,ADDRESS:,other
1,191,903,493,903,493,921,191,921,18144 EL CAMINO REAL\, SUNNYVALE\, CALIFORNIA,Bill_to_address
1,603,901,673,901,673,921,603,921,TOTAL:,other
1,672,894,796,894,796,926,672,926,S1876.88,Total
1,71,925,137,925,137,941,71,941,WEBSITE:,other
1,191,927,319,927,319,943,191,943,WWW EXAMPLE.COM,other
1,71,949,119,949,119,965,71,965,EMAIL:,other
1,191,949,333,949,333,965,191,965,SALES@EXAMPLE.COM,other
1,459,1049,675,1049,675,1139,459,1139,PAID,other
1,36,1254,265,1254,265,1274,36,1274,THANK YOU FOR YOUR BUSINESS WITH US.,other
